1fc2	7.647817481888637
3sgb	10.747146969020108
2tgp	5.619788758288394
2ptc	13.221848749616356
2sni	11.698970004336019
1atn	9.346787486224656
1gla	6.7447274948966935
1acb	9.698970004336019
2pcc	5.795880017344075
2pcb	5.0
2sic	10.147520006363143
2cpk	8.638272163982407
2iff	8.0
1brs	13.886056647693163
2btf	5.638272163982407
1vfb	8.518557371497694
1hrt	11.522878745280337
1ppe	11.522878745280337
2mta	5.346787486224656
1nca	8.080921907623926
1smf	6.920818753952375
1ihs	9.522878745280337
1nsn	10.0
1bql	7.0
1nma	7.853871964321762
1mlc	7.040958607678906
1rlb	6.096910013008056
1mah	10.602059991327963
1mtn	8.022276394711152
1tbr	12.698970004336019
1tbq	12.698970004336019
1dit	12.0
1efn	6.42021640338319
1akj	3.899629454882437
1ak4	4.769551078621726
1gua	7.3979400086720375
1ycs	7.522878745280337
1taw	10.698970004336019
1bth	8.0
1hia	7.886056647693163
1cbw	7.795880017344075
1toc	12.0
1dhk	10.455931955649724
1dfj	13.229147988357855
1fle	8.221848749616356
1ca0	8.148741651280925
1b27	14.0
1wej	7.221848749616356
1a22	9.468521082957745
1a3b	9.522878745280337
1b2u	7.0
1xdt	8.0
1b3s	9.931814138253838
1jrh	7.847711655616943
1axi	7.853871964321762
1avz	4.801342913045577
1a2k	6.823908740944319
1b2s	9.804100347590767
1wq1	4.769551078621726
2vir	9.0
2jel	8.55284196865778
1avg	11.522878745280337
2vis	5.3979400086720375
1avx	13.221848749616356
1buh	7.113509274827518
1a4y	15.0
1kig	9.744727494896694
1an1	9.045757490560675
1ldt	8.744727494896694
1fmo	8.638272163982407
1ahw	8.468521082957745
1azz	9.292429823902063
1bvn	11.045757490560675
1ugh	10.920818753952375
1vpp	5.086186147616283
1b6c	6.552841968657781
1ibr	9.522878745280337
1flt	8.867740310468955
1uug	5.886056647693163
1lfd	5.721246399047171
1kac	7.8297382846050425
1sbb	3.853871964321762
1bvk	7.853871964321762
1eer	9.0
1tba	9.0
1ay7	6.0
1cn4	6.0
1qa9	6.0
1bj1	8.468521082957745
1grn	6.411168274405792
1qfu	8.522878745280337
1vrk	8.167491087293763
1qse	5.142667503568732
4thn	10.045757490560675
1ava	9.657577319177793
1qur	12.537602002101044
1fak	9.397940008672037
1cmx	5.769551078621726
1es0	7.096910013008056
1fg9	10.0
1cz8	9.958607314841775
1g9i	6.920818753952375
1d6r	9.886056647693163
1fsk	9.619788758288394
1ffx	6.698970004336019
1dee	6.3979400086720375
1e4k	5.769551078621726
1qfw	8.0
1qty	11.0
1du3	7.798602875679548
1e96	5.568636235841013
1dqj	8.55284196865778
1ees	7.698970004336019
1emv	13.619788758288394
1de4	7.619788758288394
1e6j	7.5376020021010435
1djs	7.3872161432802645
1dzb	6.2839966563652006
1f3v	5.107905397309519
1g6v	7.142667503568731
1eo8	8.050609993355087
1efx	5.022276394711152
1clv	9.0
1ezu	10.096910013008056
1ezs	9.744727494896694
1dp5	9.045757490560675
1c9t	9.0
1c9p	9.0
1icf	11.769551078621726
1dpj	8.522878745280337
1fy8	5.045757490560675
1hqr	7.0
1i4e	6.920818753952375
1hez	6.838631997765025
1f34	10.0
1i8l	6.698970004336019
1hxy	9.301029995663981
1g5j	9.221848749616356
1e6e	6.0655015487564325
1ffw	5.920818753952375
1iqd	10.853871964321762
1gcq	4.774690718274138
1e3u	6.0
1i2m	11.602059991327963
1he8	5.6020599913279625
1hcf	9.585026652029182
1fe8	5.698970004336019
1ewy	5.447331783887807
1ib1	3.4559319556497243
1j7v	10.455931955649724
1i4d	5.522878745280337
1i5k	7.376750709602099
1jiw	11.397940008672037
1fqj	7.173925197299173
1j7d	5.698970004336019
1g0v	10.0
1jtg	9.958607314841775
1gl1	9.886056647693163
1gl0	9.096910013008056
1i3o	9.013228265733755
1eja	9.0
1id5	8.823908740944319
1f7z	4.906578314837765
3tgk	4.920818753952375
1jtd	10.5654310959658
1f5r	4.187086643357144
1gpw	7.721246399047171
1jmo	6.939302159646388
1jps	10.0
1lm8	6.657577319177793
1lzw	6.481486060122113
1l2w	9.522878745280337
1i51	6.200659450546418
1go4	5.982966660701219
1jwh	7.8996294548824375
1l4z	6.706416486503883
1l4d	6.706416486503883
1kxp	9.0
1mxe	12.0
1k5d	6.0
1k93	7.698970004336019
1ktk	4.698970004336019
1i8k	7.657577319177793
1kxt	6.628932137728263
1ijk	7.638272163982407
1kgy	7.6020599913279625
1kxv	7.6020599913279625
1lj2	4.568636235841013
1ktz	6.5376020021010435
1lw6	11.698970004336019
1kxq	8.455931955649724
1lqb	7.508638306165727
1kbh	7.468521082957745
1h59	7.431798275933005
1gng	7.4089353929735005
1kkl	7.346787486224656
1eaw	10.303643611266669
1lqs	8.397940008672037
1gxd	8.2839966563652
1m10	8.236572006437063
1jsp	4.301029995663981
1l0x	5.221848749616356
1l8c	8.154901959985743
1m1e	9.0
1l0y	5.221848749616356
1k2d	4.0
1ob1	9.698970004336019
1jgn	6.455931955649724
1ogy	9.301029995663981
1op9	9.154901959985743
1p27	9.154901959985743
1p9m	9.096910013008056
1lx5	8.920818753952375
1p3q	5.920818753952375
1n64	8.886056647693163
1j2j	5.853871964321762
1jh4	5.823908740944319
1mzw	5.7055337738384075
1oqe	6.962573502059376
1nys	8.0
1nyu	8.0
1mi5	5.0
1p9d	4.889410289700751
1uad	6.863279432843593
1otr	3.8096683018297086
1pjm	6.7447274948966935
1mhh	9.0
1o9a	6.0
1m5n	8.67778070526608
1psb	4.698970004336019
1pjn	7.657577319177793
1h1v	7.638272163982407
1q0w	3.5575202309355514
1r0r	10.531652669587842
1uex	8.698970004336019
1lp1	5.698970004336019
1p4l	5.522878745280337
1ozs	4.508638306165727
1mq8	5.522878745280337
1q68	6.3979400086720375
1p22	6.318758762624412
1oey	8.397940008672037
1o95	5.301029995663981
1h0t	5.221848749616356
1pvh	7.096910013008056
1p1z	4.096910013008056
1q69	6.045757490560675
1nez	5.0
1oc0	9.0
1nvu	5.443697499232713
1nf3	7.301029995663981
1oph	8.301029995663981
1o94	5.301029995663981
1nw9	7.886056647693163
1pxv	9.508638306165727
1p0s	10.958607314841775
1nb5	10.161150909262744
1mcv	7.008773924307505
1oyv	8.045757490560675
1rpq	7.494850021680094
1xxf	6.698970004336019
1rv6	6.560667306169737
1xx9	8.522878745280337
1xu1	8.229147988357855
1xxd	6.221848749616356
1v7p	8.221848749616356
1ry7	6.638272163982407
1u0s	6.638272163982407
1xqh	6.698970004336019
1pd7	6.522878745280337
1xd3	6.522878745280337
1t6b	9.397940008672037
1nl0	8.795880017344075
1tzh	8.744727494896694
1us7	5.7447274948966935
1tzi	8.0
1xr0	5.0
1sv0	7.954677021213342
1vet	7.892790030352131
1veu	7.892790030352131
1q5w	3.899629454882437
1tdq	7.920818753952375
1r8u	7.886056647693163
1syq	7.8326826652518236
1w72	7.853871964321762
1sb0	4.823908740944319
1tzn	9.769551078621726
1sg1	6.730487055782084
1t44	6.0
1th1	8.67778070526608
1sy6	5.563837352959244
1xt9	6.698970004336019
1vyt	7.698970004336019
1w1w	3.5850266520291822
1u7v	6.528708288941061
1usu	5.481486060122113
1usv	5.481486060122113
1uel	5.468521082957745
1tlh	3.5228787452803374
1sq0	7.522878745280337
1p6a	7.455931955649724
1rkc	7.4089353929735005
1t01	7.4089353929735005
1p4b	10.397940008672037
1oyh	7.376750709602099
1rvj	5.3979400086720375
1rke	7.301029995663981
1u7f	7.236572006437063
1vg0	8.301029995663981
1ty4	8.193820026016112
1s4y	8.16304326294045
1u0i	7.154901959985743
1p69	7.119186407719209
1shy	7.045757490560675
1p2c	10.008773924307505
1s1q	3.3010299956639813
1nm5	7.221848749616356
1tm7	11.481486060122112
1tm1	11.522878745280337
1tm5	10.769551078621726
1tm3	10.721246399047171
1tm4	9.886056647693163
1to1	9.337242168318426
1tt5	4.657577319177793
1uuz	7.6020599913279625
1te1	8.468521082957745
1ta3	8.045757490560675
1zjd	8.892790030352131
1yc0	8.397940008672037
2ass	8.221848749616356
1vyh	7.096910013008056
1z7x	15.537602002101044
1zhi	6.698970004336019
1r6q	6.481486060122113
1wlp	6.1938200260161125
1zm4	6.008773924307505
1y8n	5.931814138253839
2c1m	8.958607314841775
1ze3	5.920818753952375
1uwx	5.795880017344075
1ydi	8.749579997691106
2b4j	7.962573502059376
2b0z	4.0
1v18	8.0
1z92	8.0
2ajf	8.0
2b5i	11.0
2b10	5.0
1wa8	7.958607314841775
1x1y	4.896196279044043
2a7u	6.920818753952375
2aep	7.920818753952375
2aeq	7.920818753952375
1x1u	7.87942606879415
2bnr	4.876148359032914
1wdw	7.844663962534938
1wr1	4.8297382846050425
1t63	4.823908740944319
1x75	7.756961951313706
1y6m	6.761953896871205
1yd8	3.7423214251308154
1y6k	9.0
1yru	9.0
2bp7	9.0
2c1t	8.698970004336019
1yy9	8.638272163982407
2byk	5.638272163982407
2bym	5.638272163982407
2be6	8.580044251510243
1ri8	8.537602002101044
2b12	4.698970004336019
2bqz	4.698970004336019
1wr6	3.6363880201078556
2aw2	7.6020599913279625
1t0p	4.6020599913279625
1x1w	7.578396073130169
1y6n	7.568636235841013
1vrc	4.546681659952962
1z5s	5.517126416391246
1t5z	4.481486060122113
1za3	7.468521082957745
1yx5	3.4559319556497243
1xwd	3.4111682744057927
1xj7	4.4089353929735005
1u5s	2.5228787452803374
1shz	5.522878745280337
1wrd	3.388276691992658
1zc3	7.376750709602099
1zc4	7.376750709602099
1yyl	8.397940008672037
1x1x	7.275724130399211
1pk1	7.267606240177032
1xg2	8.301029995663981
1y76	5.301029995663981
2b11	5.301029995663981
2b2w	5.301029995663981
2bnq	5.301029995663981
1xqs	5.187086643357144
1ul1	7.221848749616356
2a78	7.221848749616356
2a9k	7.221848749616356
2c5d	8.221848749616356
1zsg	5.1249387366083
1zmy	8.119186407719209
1z0k	5.113509274827518
1yx6	4.136677139879544
1rjc	10.113509274827518
1wve	8.154901959985743
2ast	5.154901959985743
1wqj	6.062983892535185
1yym	5.023191662661934
1wa7	5.018634490921456
2ak4	5.00436480540245
1y3c	10.602059991327963
1y3b	9.508638306165727
1y1k	9.522878745280337
1y34	9.2839966563652
1y3d	9.2518119729938
1y4a	8.920818753952375
1y4d	8.920818753952375
1zli	8.886056647693163
1y33	8.769551078621726
1y48	8.769551078621726
1wpx	8.744727494896694
1zr0	7.886056647693163
2bo9	8.522878745280337
2hev	7.2076083105017466
2gng	5.221848749616356
2cmr	10.301029995663981
2gww	9.958607314841775
2nyy	9.903089986991944
2a6i	6.920818753952375
2nz9	9.866461091629782
2a6d	6.823908740944319
1zvy	10.0
2cjs	7.0
2a6k	6.6777807052660805
2d1k	6.638272163982407
2f6a	6.698970004336019
2dx5	3.4814860601221125
2gl7	6.338187314462739
2b7c	6.3979400086720375
2hfg	9.221848749616356
2f5z	9.10790539730952
2fu5	9.154901959985743
2ixq	6.154901959985743
1yk0	9.017728766960431
2f9z	6.045757490560675
2b42	8.97061622231479
2j1k	8.958607314841775
2g2u	5.903089986991944
2i32	5.886056647693163
2fjg	8.823908740944319
2d10	8.769551078621726
